gutenberg_id,text,author
815,aristocracy could ever exist.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Again, it may be objected that the poor are never invested with the sole","Tocqueville, Alexis de"
815,"power of making the laws; but I reply, that wherever universal suffrage","Tocqueville, Alexis de"
815,has been established the majority of the community unquestionably,"Tocqueville, Alexis de"
815,exercises the legislative authority; and if it be proved that the poor,"Tocqueville, Alexis de"
815,"always constitute the majority, it may be added, with perfect truth,","Tocqueville, Alexis de"
815,that in the countries in which they possess the elective franchise they,"Tocqueville, Alexis de"
815,possess the sole power of making laws. But it is certain that in all the,"Tocqueville, Alexis de"
815,nations of the world the greater number has always consisted of those,"Tocqueville, Alexis de"
815,"persons who hold no property, or of those whose property is insufficient","Tocqueville, Alexis de"
815,to exempt them from the necessity of working in order to procure an easy,"Tocqueville, Alexis de"
815,"subsistence. Universal suffrage does therefore, in point of fact, invest","Tocqueville, Alexis de"
815,the poor with the government of society.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The disastrous influence which popular authority may sometimes exercise,"Tocqueville, Alexis de"
815,upon the finances of a State was very clearly seen in some of the,"Tocqueville, Alexis de"
815,"democratic republics of antiquity, in which the public treasure was","Tocqueville, Alexis de"
815,"exhausted in order to relieve indigent citizens, or to supply the","Tocqueville, Alexis de"
815,games and theatrical amusements of the populace. It is true that the,"Tocqueville, Alexis de"
815,"representative system was then very imperfectly known, and that, at","Tocqueville, Alexis de"
815,"the present time, the influence of popular passion is less felt in the","Tocqueville, Alexis de"
815,conduct of public affairs; but it may be believed that the delegate,"Tocqueville, Alexis de"
815,"will in the end conform to the principles of his constituents, and favor","Tocqueville, Alexis de"
815,their propensities as much as their interests.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"The extravagance of democracy is, however, less to be dreaded in","Tocqueville, Alexis de"
815,"proportion as the people acquires a share of property, because on the","Tocqueville, Alexis de"
815,"one hand the contributions of the rich are then less needed, and, on","Tocqueville, Alexis de"
815,"the other, it is more difficult to lay on taxes which do not affect the","Tocqueville, Alexis de"
815,interests of the lower classes. On this account universal suffrage,"Tocqueville, Alexis de"
815,"would be less dangerous in France than in England, because in the latter","Tocqueville, Alexis de"
815,country the property on which taxes may be levied is vested in fewer,"Tocqueville, Alexis de"
815,"hands. America, where the great majority of the citizens possess some","Tocqueville, Alexis de"
815,"fortune, is in a still more favorable position than France.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,There are still further causes which may increase the sum of public,"Tocqueville, Alexis de"
815,"expenditure in democratic countries. When the aristocracy governs, the","Tocqueville, Alexis de"
815,individuals who conduct the affairs of State are exempted by their own,"Tocqueville, Alexis de"
815,station in society from every kind of privation; they are contented with,"Tocqueville, Alexis de"
815,their position; power and renown are the objects for which they strive;,"Tocqueville, Alexis de"
815,"and, as they are placed far above the obscurer throng of citizens, they","Tocqueville, Alexis de"
815,do not always distinctly perceive how the well-being of the mass of the,"Tocqueville, Alexis de"
815,people ought to redound to their own honor. They are not indeed callous,"Tocqueville, Alexis de"
815,"to the sufferings of the poor, but they cannot feel those miseries as","Tocqueville, Alexis de"
815,acutely as if they were themselves partakers of them. Provided that the,"Tocqueville, Alexis de"
815,"people appear to submit to its lot, the rulers are satisfied, and they","Tocqueville, Alexis de"
815,demand nothing further from the Government. An aristocracy is more,"Tocqueville, Alexis de"
815,intent upon the means of maintaining its influence than upon the means,"Tocqueville, Alexis de"
815,of improving its condition.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"When, on the contrary, the people is invested with the supreme","Tocqueville, Alexis de"
815,"authority, the perpetual sense of their own miseries impels the rulers","Tocqueville, Alexis de"
815,of society to seek for perpetual ameliorations. A thousand different,"Tocqueville, Alexis de"
815,objects are subjected to improvement; the most trivial details are,"Tocqueville, Alexis de"
815,sought out as susceptible of amendment; and those changes which are,"Tocqueville, Alexis de"
815,"accompanied with considerable expense are more especially advocated,","Tocqueville, Alexis de"
815,"since the object is to render the condition of the poor more tolerable,","Tocqueville, Alexis de"
815,who cannot pay for themselves.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Moreover, all democratic communities are agitated by an ill-defined","Tocqueville, Alexis de"
815,"excitement and by a kind of feverish impatience, that engender a","Tocqueville, Alexis de"
815,"multitude of innovations, almost all of which are attended with expense.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,In monarchies and aristocracies the natural taste which the rulers have,"Tocqueville, Alexis de"
815,"for power and for renown is stimulated by the promptings of ambition,","Tocqueville, Alexis de"
815,and they are frequently incited by these temptations to very costly,"Tocqueville, Alexis de"
815,"undertakings. In democracies, where the rulers labor under privations,","Tocqueville, Alexis de"
815,"they can only be courted by such means as improve their well-being, and","Tocqueville, Alexis de"
815,these improvements cannot take place without a sacrifice of money. When,"Tocqueville, Alexis de"
815,"a people begins to reflect upon its situation, it discovers a multitude","Tocqueville, Alexis de"
815,"of wants to which it had not before been subject, and to satisfy these","Tocqueville, Alexis de"
815,exigencies recourse must be had to the coffers of the State. Hence it,"Tocqueville, Alexis de"
815,arises that the public charges increase in proportion as civilization,"Tocqueville, Alexis de"
815,"spreads, and that imposts are augmented as knowledge pervades the","Tocqueville, Alexis de"
815,community.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The last cause which frequently renders a democratic government,"Tocqueville, Alexis de"
815,"dearer than any other is, that a democracy does not always succeed in","Tocqueville, Alexis de"
815,"moderating its expenditure, because it does not understand the art of","Tocqueville, Alexis de"
815,being economical. As the designs which it entertains are frequently,"Tocqueville, Alexis de"
815,"changed, and the agents of those designs are still more frequently","Tocqueville, Alexis de"
815,"removed, its undertakings are often ill conducted or left unfinished: in","Tocqueville, Alexis de"
815,the former case the State spends sums out of all proportion to the end,"Tocqueville, Alexis de"
815,"which it proposes to accomplish; in the second, the expense itself is","Tocqueville, Alexis de"
815,unprofitable. *f,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote f: The gross receipts of the Treasury of the United States in,"Tocqueville, Alexis de"
815,"1832 were about $28,000,000; in 1870 they had risen to $411,000,000. The","Tocqueville, Alexis de"
815,"gross expenditure in 1832 was $30,000,000; in 1870, $309,000,000.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,Tendencies Of The American Democracy As Regards The Salaries Of Public,"Tocqueville, Alexis de"
815,Officers,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,In the democracies those who establish high salaries have no chance of,"Tocqueville, Alexis de"
815,profiting by them--Tendency of the American democracy to increase,"Tocqueville, Alexis de"
815,the salaries of subordinate officers and to lower those of the more,"Tocqueville, Alexis de"
815,important functionaries--Reason of this--Comparative statement of the,"Tocqueville, Alexis de"
815,salaries of public officers in the United States and in France.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,There is a powerful reason which usually induces democracies to,"Tocqueville, Alexis de"
815,economize upon the salaries of public officers. As the number of,"Tocqueville, Alexis de"
815,citizens who dispense the remuneration is extremely large in democratic,"Tocqueville, Alexis de"
815,"countries, so the number of persons who can hope to be benefited by the","Tocqueville, Alexis de"
815,"receipt of it is comparatively small. In aristocratic countries, on the","Tocqueville, Alexis de"
815,"contrary, the individuals who fix high salaries have almost always a","Tocqueville, Alexis de"
815,vague hope of profiting by them. These appointments may be looked upon,"Tocqueville, Alexis de"
815,"as a capital which they create for their own use, or at least as a","Tocqueville, Alexis de"
815,resource for their children.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"It must, however, be allowed that a democratic State is most","Tocqueville, Alexis de"
815,parsimonious towards its principal agents. In America the secondary,"Tocqueville, Alexis de"
815,"officers are much better paid, and the dignitaries of the administration","Tocqueville, Alexis de"
815,"much worse, than they are elsewhere.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,These opposite effects result from the same cause; the people fixes,"Tocqueville, Alexis de"
815,the salaries of the public officers in both cases; and the scale of,"Tocqueville, Alexis de"
815,remuneration is determined by the consideration of its own wants. It is,"Tocqueville, Alexis de"
815,held to be fair that the servants of the public should be placed in the,"Tocqueville, Alexis de"
815,same easy circumstances as the public itself; *g but when the question,"Tocqueville, Alexis de"
815,"turns upon the salaries of the great officers of State, this rule","Tocqueville, Alexis de"
815,"fails, and chance alone can guide the popular decision. The poor have no","Tocqueville, Alexis de"
815,adequate conception of the wants which the higher classes of society may,"Tocqueville, Alexis de"
815,feel. The sum which is scanty to the rich appears enormous to the poor,"Tocqueville, Alexis de"
815,man whose wants do not extend beyond the necessaries of life; and in his,"Tocqueville, Alexis de"
815,"estimation the Governor of a State, with his twelve or fifteen hundred","Tocqueville, Alexis de"
815,"dollars a year, is a very fortunate and enviable being. *h If you","Tocqueville, Alexis de"
815,undertake to convince him that the representative of a great people,"Tocqueville, Alexis de"
815,ought to be able to maintain some show of splendor in the eyes of,"Tocqueville, Alexis de"
815,"foreign nations, he will perhaps assent to your meaning; but when he","Tocqueville, Alexis de"
815,"reflects on his own humble dwelling, and on the hard-earned produce","Tocqueville, Alexis de"
815,"of his wearisome toil, he remembers all that he could do with a salary","Tocqueville, Alexis de"
815,"which you say is insufficient, and he is startled or almost frightened","Tocqueville, Alexis de"
815,"at the sight of such uncommon wealth. Besides, the secondary public","Tocqueville, Alexis de"
815,"officer is almost on a level with the people, whilst the others are","Tocqueville, Alexis de"
815,"raised above it. The former may therefore excite his interest, but the","Tocqueville, Alexis de"
815,latter begins to arouse his envy.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote g: The easy circumstances in which secondary functionaries,"Tocqueville, Alexis de"
815,"are placed in the United States result also from another cause, which","Tocqueville, Alexis de"
815,is independent of the general tendencies of democracy; every kind of,"Tocqueville, Alexis de"
815,"private business is very lucrative, and the State would not be served at","Tocqueville, Alexis de"
815,all if it did not pay its servants. The country is in the position of,"Tocqueville, Alexis de"
815,"a commercial undertaking, which is obliged to sustain an expensive","Tocqueville, Alexis de"
815,"competition, notwithstanding its tastes for economy.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote h: The State of Ohio, which contains a million of inhabitants,","Tocqueville, Alexis de"
815,"gives its Governor a salary of only $1,200 a year.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"This is very clearly seen in the United States, where the salaries seem","Tocqueville, Alexis de"
815,to decrease as the authority of those who receive them augments *i,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote i: To render this assertion perfectly evident, it will","Tocqueville, Alexis de"
815,suffice to examine the scale of salaries of the agents of the Federal,"Tocqueville, Alexis de"
815,Government. I have added the salaries attached to the corresponding,"Tocqueville, Alexis de"
815,officers in France under the constitutional monarchy to complete the,"Tocqueville, Alexis de"
815,comparison.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,     United States,"Tocqueville, Alexis de"
815,     Treasury Department,"Tocqueville, Alexis de"
815,     Messenger ............................   $700,"Tocqueville, Alexis de"
815,"     Clerk with lowest salary .............  1,000","Tocqueville, Alexis de"
815,"     Clerk with highest salary ............  1,600","Tocqueville, Alexis de"
815,"     Chief Clerk ..........................  2,000","Tocqueville, Alexis de"
815,"     Secretary of State ...................  6,000","Tocqueville, Alexis de"
815,"     The President ........................ 25,000","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,     France,"Tocqueville, Alexis de"
815,     Ministere des Finances,"Tocqueville, Alexis de"
815,"     Hussier ........................... 1,500 fr.","Tocqueville, Alexis de"
815,"     Clerk with lowest salary,  1,000 to 1,800 fr.","Tocqueville, Alexis de"
815,"     Clerk with highest salary  3,200 to 8,600 fr.","Tocqueville, Alexis de"
815,"     Secretaire-general ................20,000 fr.","Tocqueville, Alexis de"
815,"     The Minister ......................80,000 fr.","Tocqueville, Alexis de"
815,"     The King ......................12,000,000 fr.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,I have perhaps done wrong in selecting France as my standard of,"Tocqueville, Alexis de"
815,comparison. In France the democratic tendencies of the nation exercise,"Tocqueville, Alexis de"
815,"an ever-increasing influence upon the Government, and the Chambers show","Tocqueville, Alexis de"
815,a disposition to raise the low salaries and to lower the principal,"Tocqueville, Alexis de"
815,"ones. Thus, the Minister of Finance, who received 160,000 fr. under the","Tocqueville, Alexis de"
815,"Empire, receives 80,000 fr. in 1835: the Directeurs-generaux of","Tocqueville, Alexis de"
815,"Finance, who then received 50,000 fr. now receive only 20,000 fr. [This","Tocqueville, Alexis de"
815,comparison is based on the state of things existing in France and,"Tocqueville, Alexis de"
815,the United States in 1831. It has since materially altered in both,"Tocqueville, Alexis de"
815,"countries, but not so much as to impugn the truth of the author's","Tocqueville, Alexis de"
815,observation.]],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Under the rule of an aristocracy it frequently happens, on the contrary,","Tocqueville, Alexis de"
815,"that whilst the high officers are receiving munificent salaries, the","Tocqueville, Alexis de"
815,inferior ones have not more than enough to procure the necessaries of,"Tocqueville, Alexis de"
815,life. The reason of this fact is easily discoverable from causes very,"Tocqueville, Alexis de"
815,analogous to those to which I have just alluded. If a democracy is,"Tocqueville, Alexis de"
815,unable to conceive the pleasures of the rich or to witness them without,"Tocqueville, Alexis de"
815,"envy, an aristocracy is slow to understand, or, to speak more correctly,","Tocqueville, Alexis de"
815,"is unacquainted with, the privations of the poor. The poor man is not","Tocqueville, Alexis de"
815,(if we use the term aright) the fellow of the rich one; but he is a,"Tocqueville, Alexis de"
815,being of another species. An aristocracy is therefore apt to care but,"Tocqueville, Alexis de"
815,little for the fate of its subordinate agents; and their salaries are,"Tocqueville, Alexis de"
815,only raised when they refuse to perform their service for too scanty a,"Tocqueville, Alexis de"
815,remuneration.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,It is the parsimonious conduct of democracy towards its principal,"Tocqueville, Alexis de"
815,officers which has countenanced a supposition of far more economical,"Tocqueville, Alexis de"
815,propensities than any which it really possesses. It is true that it,"Tocqueville, Alexis de"
815,scarcely allows the means of honorable subsistence to the individuals,"Tocqueville, Alexis de"
815,who conduct its affairs; but enormous sums are lavished to meet the,"Tocqueville, Alexis de"
815,exigencies or to facilitate the enjoyments of the people. *j The money,"Tocqueville, Alexis de"
815,"raised by taxation may be better employed, but it is not saved. In","Tocqueville, Alexis de"
815,"general, democracy gives largely to the community, and very sparingly to","Tocqueville, Alexis de"
815,"those who govern it. The reverse is the case in aristocratic countries,","Tocqueville, Alexis de"
815,where the money of the State is expended to the profit of the persons,"Tocqueville, Alexis de"
815,who are at the head of affairs.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote j: See the American budgets for the cost of indigent citizens,"Tocqueville, Alexis de"
815,"and gratuitous instruction. In 1831 $250,000 were spent in the State of","Tocqueville, Alexis de"
815,"New York for the maintenance of the poor, and at least $1,000,000","Tocqueville, Alexis de"
815,"were devoted to gratuitous instruction. (William's ""New York Annual","Tocqueville, Alexis de"
815,"Register,"" 1832, pp. 205 and 243.) The State of New York contained only","Tocqueville, Alexis de"
815,"1,900,000 inhabitants in the year 1830, which is not more than double","Tocqueville, Alexis de"
815,the amount of population in the Department du Nord in France.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,Difficulty of Distinguishing The Causes Which Contribute To The Economy,"Tocqueville, Alexis de"
815,Of The American Government,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,We are liable to frequent errors in the research of those facts which,"Tocqueville, Alexis de"
815,"exercise a serious influence upon the fate of mankind, since nothing","Tocqueville, Alexis de"
815,is more difficult than to appreciate their real value. One people,"Tocqueville, Alexis de"
815,is naturally inconsistent and enthusiastic; another is sober and,"Tocqueville, Alexis de"
815,calculating; and these characteristics originate in their physical,"Tocqueville, Alexis de"
815,constitution or in remote causes with which we are unacquainted.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"These are nations which are fond of parade and the bustle of festivity,","Tocqueville, Alexis de"
815,"and which do not regret the costly gaieties of an hour. Others, on","Tocqueville, Alexis de"
815,"the contrary, are attached to more retiring pleasures, and seem almost","Tocqueville, Alexis de"
815,ashamed of appearing to be pleased. In some countries the highest value,"Tocqueville, Alexis de"
815,is set upon the beauty of public edifices; in others the productions of,"Tocqueville, Alexis de"
815,"art are treated with indifference, and everything which is unproductive","Tocqueville, Alexis de"
815,"is looked down upon with contempt. In some renown, in others money, is","Tocqueville, Alexis de"
815,the ruling passion.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Independently of the laws, all these causes concur to exercise a very","Tocqueville, Alexis de"
815,powerful influence upon the conduct of the finances of the State. If the,"Tocqueville, Alexis de"
815,"Americans never spend the money of the people in galas, it is not only","Tocqueville, Alexis de"
815,"because the imposition of taxes is under the control of the people,","Tocqueville, Alexis de"
815,but because the people takes no delight in public rejoicings. If they,"Tocqueville, Alexis de"
815,"repudiate all ornament from their architecture, and set no store on any","Tocqueville, Alexis de"
815,"but the more practical and homely advantages, it is not only because","Tocqueville, Alexis de"
815,"they live under democratic institutions, but because they are a","Tocqueville, Alexis de"
815,commercial nation. The habits of private life are continued in public;,"Tocqueville, Alexis de"
815,and we ought carefully to distinguish that economy which depends upon,"Tocqueville, Alexis de"
815,their institutions from that which is the natural result of their,"Tocqueville, Alexis de"
815,manners and customs.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,Whether The Expenditure Of The United States Can Be Compared To That Of,"Tocqueville, Alexis de"
815,France,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,Two points to be established in order to estimate the extent of the,"Tocqueville, Alexis de"
815,"public charges, viz., the national wealth and the rate of taxation--The","Tocqueville, Alexis de"
815,wealth and the charges of France not accurately known--Why the wealth,"Tocqueville, Alexis de"
815,and charges of the Union cannot be accurately known--Researches of,"Tocqueville, Alexis de"
815,the author with a view to discover the amount of taxation of,"Tocqueville, Alexis de"
815,Pennsylvania--General symptoms which may serve to indicate the amount of,"Tocqueville, Alexis de"
815,the public charges in a given nation--Result of this investigation for,"Tocqueville, Alexis de"
815,the Union.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,Many attempts have recently been made in France to compare the public,"Tocqueville, Alexis de"
815,expenditure of that country with the expenditure of the United States;,"Tocqueville, Alexis de"
815,"all these attempts have, however, been unattended by success, and a few","Tocqueville, Alexis de"
815,words will suffice to show that they could not have had a satisfactory,"Tocqueville, Alexis de"
815,result.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,In order to estimate the amount of the public charges of a people two,"Tocqueville, Alexis de"
815,"preliminaries are indispensable: it is necessary, in the first place, to","Tocqueville, Alexis de"
815,"know the wealth of that people; and in the second, to learn what portion","Tocqueville, Alexis de"
815,of that wealth is devoted to the expenditure of the State. To show the,"Tocqueville, Alexis de"
815,amount of taxation without showing the resources which are destined,"Tocqueville, Alexis de"
815,"to meet the demand, is to undertake a futile labor; for it is not the","Tocqueville, Alexis de"
815,"expenditure, but the relation of the expenditure to the revenue, which","Tocqueville, Alexis de"
815,it is desirable to know.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The same rate of taxation which may easily be supported by a wealthy,"Tocqueville, Alexis de"
815,contributor will reduce a poor one to extreme misery. The wealth of,"Tocqueville, Alexis de"
815,"nations is composed of several distinct elements, of which population","Tocqueville, Alexis de"
815,"is the first, real property the second, and personal property the third.","Tocqueville, Alexis de"
815,The first of these three elements may be discovered without difficulty.,"Tocqueville, Alexis de"
815,Amongst civilized nations it is easy to obtain an accurate census of,"Tocqueville, Alexis de"
815,the inhabitants; but the two others cannot be determined with so much,"Tocqueville, Alexis de"
815,facility. It is difficult to take an exact account of all the lands in,"Tocqueville, Alexis de"
815,"a country which are under cultivation, with their natural or their","Tocqueville, Alexis de"
815,acquired value; and it is still more impossible to estimate the entire,"Tocqueville, Alexis de"
815,"personal property which is at the disposal of a nation, and which eludes","Tocqueville, Alexis de"
815,the strictest analysis by the diversity and the number of shapes under,"Tocqueville, Alexis de"
815,"which it may occur. And, indeed, we find that the most ancient civilized","Tocqueville, Alexis de"
815,"nations of Europe, including even those in which the administration","Tocqueville, Alexis de"
815,"is most central, have not succeeded, as yet, in determining the exact","Tocqueville, Alexis de"
815,condition of their wealth.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,In America the attempt has never been made; for how would such an,"Tocqueville, Alexis de"
815,investigation be possible in a country where society has not yet,"Tocqueville, Alexis de"
815,settled into habits of regularity and tranquillity; where the national,"Tocqueville, Alexis de"
815,Government is not assisted by a multiple of agents whose exertions it,"Tocqueville, Alexis de"
815,can command and direct to one sole end; and where statistics are not,"Tocqueville, Alexis de"
815,"studied, because no one is able to collect the necessary documents,","Tocqueville, Alexis de"
815,or to find time to peruse them? Thus the primary elements of the,"Tocqueville, Alexis de"
815,calculations which have been made in France cannot be obtained in the,"Tocqueville, Alexis de"
815,Union; the relative wealth of the two countries is unknown; the property,"Tocqueville, Alexis de"
815,"of the former is not accurately determined, and no means exist of","Tocqueville, Alexis de"
815,computing that of the latter.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"I consent, therefore, for the sake of the discussion, to abandon this","Tocqueville, Alexis de"
815,"necessary term of the comparison, and I confine myself to a computation","Tocqueville, Alexis de"
815,"of the actual amount of taxation, without investigating the relation","Tocqueville, Alexis de"
815,which subsists between the taxation and the revenue. But the reader will,"Tocqueville, Alexis de"
815,perceive that my task has not been facilitated by the limits which I,"Tocqueville, Alexis de"
815,here lay down for my researches.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"It cannot be doubted that the central administration of France, assisted","Tocqueville, Alexis de"
815,"by all the public officers who are at its disposal, might determine with","Tocqueville, Alexis de"
815,exactitude the amount of the direct and indirect taxes levied upon,"Tocqueville, Alexis de"
815,"the citizens. But this investigation, which no private individual can","Tocqueville, Alexis de"
815,"undertake, has not hitherto been completed by the French Government, or,","Tocqueville, Alexis de"
815,"at least, its results have not been made public. We are acquainted with","Tocqueville, Alexis de"
815,the sum total of the charges of the State; we know the amount of the,"Tocqueville, Alexis de"
815,departmental expenditure; but the expenses of the communal divisions,"Tocqueville, Alexis de"
815,"have not been computed, and the amount of the public expenses of France","Tocqueville, Alexis de"
815,is consequently unknown.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"If we now turn to America, we shall perceive that the difficulties are","Tocqueville, Alexis de"
815,multiplied and enhanced. The Union publishes an exact return of the,"Tocqueville, Alexis de"
815,amount of its expenditure; the budgets of the four and twenty States,"Tocqueville, Alexis de"
815,furnish similar returns of their revenues; but the expenses incident to,"Tocqueville, Alexis de"
815,the affairs of the counties and the townships are unknown. *k,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote k: The Americans, as we have seen, have four separate budgets,","Tocqueville, Alexis de"
815,"the Union, the States, the Counties, and the Townships having each","Tocqueville, Alexis de"
815,severally their own. During my stay in America I made every endeavor,"Tocqueville, Alexis de"
815,to discover the amount of the public expenditure in the townships and,"Tocqueville, Alexis de"
815,"counties of the principal States of the Union, and I readily obtained","Tocqueville, Alexis de"
815,"the budget of the larger townships, but I found it quite impossible to","Tocqueville, Alexis de"
815,"procure that of the smaller ones. I possess, however, some documents","Tocqueville, Alexis de"
815,"relating to county expenses, which, although incomplete, are still","Tocqueville, Alexis de"
815,"curious. I have to thank Mr. Richards, Mayor of Philadelphia, for the","Tocqueville, Alexis de"
815,"budgets of thirteen of the counties of Pennsylvania, viz., Lebanon,","Tocqueville, Alexis de"
815,"Centre, Franklin, Fayette, Montgomery, Luzerne, Dauphin, Butler,","Tocqueville, Alexis de"
815,"Alleghany, Columbia, Northampton, Northumberland, and Philadelphia,","Tocqueville, Alexis de"
815,"for the year 1830. Their population at that time consisted of 495,207","Tocqueville, Alexis de"
815,"inhabitants. On looking at the map of Pennsylvania, it will be seen","Tocqueville, Alexis de"
815,"that these thirteen counties are scattered in every direction, and so","Tocqueville, Alexis de"
815,generally affected by the causes which usually influence the condition,"Tocqueville, Alexis de"
815,"of a country, that they may easily be supposed to furnish a correct","Tocqueville, Alexis de"
815,average of the financial state of the counties of Pennsylvania in,"Tocqueville, Alexis de"
815,"general; and thus, upon reckoning that the expenses of these counties","Tocqueville, Alexis de"
815,"amounted in the year 1830 to about $361,650, or nearly 75 cents for each","Tocqueville, Alexis de"
815,"inhabitant, and calculating that each of them contributed in the same","Tocqueville, Alexis de"
815,"year about $2.55 towards the Union, and about 75 cents to the State of","Tocqueville, Alexis de"
815,"Pennsylvania, it appears that they each contributed as their share","Tocqueville, Alexis de"
815,of all the public expenses (except those of the townships) the sum of,"Tocqueville, Alexis de"
815,"$4.05. This calculation is doubly incomplete, as it applies only to a","Tocqueville, Alexis de"
815,single year and to one part of the public charges; but it has at least,"Tocqueville, Alexis de"
815,the merit of not being conjectural.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The authority of the Federal government cannot oblige the provincial,"Tocqueville, Alexis de"
815,governments to throw any light upon this point; and even if these,"Tocqueville, Alexis de"
815,"governments were inclined to afford their simultaneous co-operation,","Tocqueville, Alexis de"
815,it may be doubted whether they possess the means of procuring a,"Tocqueville, Alexis de"
815,satisfactory answer. Independently of the natural difficulties of the,"Tocqueville, Alexis de"
815,"task, the political organization of the country would act as a hindrance","Tocqueville, Alexis de"
815,to the success of their efforts. The county and town magistrates are not,"Tocqueville, Alexis de"
815,"appointed by the authorities of the State, and they are not subjected","Tocqueville, Alexis de"
815,"to their control. It is therefore very allowable to suppose that, if the","Tocqueville, Alexis de"
815,"State was desirous of obtaining the returns which we require, its design","Tocqueville, Alexis de"
815,would be counteracted by the neglect of those subordinate officers whom,"Tocqueville, Alexis de"
815,"it would be obliged to employ. *l It is, in point of fact, useless to","Tocqueville, Alexis de"
815,"inquire what the Americans might do to forward this inquiry, since it","Tocqueville, Alexis de"
815,is certain that they have hitherto done nothing at all. There does not,"Tocqueville, Alexis de"
815,"exist a single individual at the present day, in America or in Europe,","Tocqueville, Alexis de"
815,who can inform us what each citizen of the Union annually contributes,"Tocqueville, Alexis de"
815,to the public charges of the nation. *m [Footnote l: Those who have,"Tocqueville, Alexis de"
815,attempted to draw a comparison between the expenses of France and,"Tocqueville, Alexis de"
815,America have at once perceived that no such comparison could be drawn,"Tocqueville, Alexis de"
815,between the total expenditure of the two countries; but they have,"Tocqueville, Alexis de"
815,endeavored to contrast detached portions of this expenditure. It may,"Tocqueville, Alexis de"
815,readily be shown that this second system is not at all less defective,"Tocqueville, Alexis de"
815,than the first. If I attempt to compare the French budget with the,"Tocqueville, Alexis de"
815,"budget of the Union, it must be remembered that the latter embraces much","Tocqueville, Alexis de"
815,"fewer objects than then central Government of the former country, and","Tocqueville, Alexis de"
815,that the expenditure must consequently be much smaller. If I contrast,"Tocqueville, Alexis de"
815,the budgets of the Departments with those of the States which constitute,"Tocqueville, Alexis de"
815,"the Union, it must be observed that, as the power and control exercised","Tocqueville, Alexis de"
815,by the States is much greater than that which is exercised by the,"Tocqueville, Alexis de"
815,"Departments, their expenditure is also more considerable. As for the","Tocqueville, Alexis de"
815,"budgets of the counties, nothing of the kind occurs in the French","Tocqueville, Alexis de"
815,"system of finances; and it is, again, doubtful whether the corresponding","Tocqueville, Alexis de"
815,expenses should be referred to the budget of the State or to those of,"Tocqueville, Alexis de"
815,"the municipal divisions. Municipal expenses exist in both countries,","Tocqueville, Alexis de"
815,but they are not always analogous. In America the townships discharge a,"Tocqueville, Alexis de"
815,variety of offices which are reserved in France to the Departments or,"Tocqueville, Alexis de"
